Deze csv werd beperkt tot 2000 resultaten.
Meer gegevens kunnen gevonden worden door de parameter 'pagina' toe te voegen aan de zoekstring.
 Eerste pagina: https://inventaris.onroerenderfgoed.be/aanduidingsobjecten.csv?per_pagina=2000&pagina=1
 Laatste pagina: https://inventaris.onroerenderfgoed.be/aanduidingsobjecten.csv?per_pagina=2000&pagina=76
 Volgende pagina: https://inventaris.onroerenderfgoed.be/aanduidingsobjecten.csv?per_pagina=2000&pagina=2
id,type,naam,locatie,provincie,gemeente,deelgemeente,nummers,stijl,typologie,context,materiaal,plantensoort,datering,gga_motivatie,personen,gebeurtenissen,themas,geldig vanaf,geldig tot,geldigheid opmerkingen,besluiten,dataverantwoordelijke,toelatingsplichtige handelingen
8293,Beschermd cultuurhistorisch landschap,Honegem - Solegem - Sint-Apollonia,"Aalst (Aalst), Erpe (Erpe-Mere), Lede (Lede)",Oost-Vlaanderen,"Aalst, Erpe-Mere, Lede","Aalst, Erpe, Lede","4.03/40000/107.1, DO000831, OO000304",,"agrarische landschappen, beken, depressies, houtwallen, loofbossen, rootputten, veenwinning",,,,"19de eeuw, tweede helft 18de eeuw",,,Project beschermingsdatabank 2013-2016,,1999-12-23,,,11167,Agentschap Onroerend Erfgoed,nee
10558,Vastgesteld landschapsatlasrelict,"Kluisbos, Faluintjes en Abdij van Affligem","Aalst, Erembodegem, Meldert, Moorsel (Aalst), Hekelgem (Affligem)","Oost-Vlaanderen, Vlaams-Brabant","Aalst, Affligem","Aalst, Erembodegem, Hekelgem, Meldert, Moorsel",4.05/00004/109.1,,"abdijdomeinen, akkerlanden, dreven, graslanden, hopakkers, kapellen (gebouwen en structuren), loofbossen, steengroeven, valleien, valleiranden, viskweekvijvers",,,,,,,Aanduiding ankerplaatsen 2006-2014,,2011-02-07,,,4793,Agentschap Onroerend Erfgoed,nee
11699,Vastgestelde archeologische zone,Historische stadskern van Aalst,Aalst (Aalst),Oost-Vlaanderen,Aalst,Aalst,,,"stadsomwallingen, steden",,,,"middeleeuwen, nieuwe tijd",,,AZ-project historische stadskernen: vaststelling,,2016-02-19,,,5871,Agentschap Onroerend Erfgoed,nee
113461,Vastgesteld landschapsatlasrelict,Welle- en Kapellemeersen,"Erembodegem (Aalst), Hekelgem, Teralfene (Affligem), Denderleeuw, Welle (Denderleeuw)","Oost-Vlaanderen, Vlaams-Brabant","Aalst, Affligem, Denderleeuw","Denderleeuw, Erembodegem, Hekelgem, Teralfene, Welle",,,"afwateringsgreppels, bedevaartkapellen, broekbossen, bronnen, graslanden, kanalen (infrastructuur), meanders, oeverwallen, onverharde wegen, populierenaanplanten, rivieren, spoorwegbeddingen, valleien, valleiranden",,,,,,,Inventarisatie Dendervallei tussen Ninove en Geraardsbergen,,2020-05-05,2021-07-19,gewijzigd,"14988, 14929",Agentschap Onroerend Erfgoed,nee
127716,Vastgesteld landschapsatlasrelict,Welle- en Kapellemeersen,"Erembodegem (Aalst), Hekelgem, Teralfene (Affligem), Denderleeuw, Welle (Denderleeuw)","Oost-Vlaanderen, Vlaams-Brabant","Aalst, Affligem, Denderleeuw","Denderleeuw, Erembodegem, Hekelgem, Teralfene, Welle",,,"afwateringsgreppels, bedevaartkapellen, broekbossen, bronnen, graslanden, kanalen (infrastructuur), meanders, oeverwallen, onverharde wegen, populierenaanplanten, rivieren, spoorwegbeddingen, valleien, valleiranden",,,,,,,Inventarisatie Dendervallei tussen Ninove en Geraardsbergen,,2021-07-19,,,14988,Agentschap Onroerend Erfgoed,nee
113462,Vastgesteld landschapsatlasrelict,Bellebroek en Dendermeersen tussen Oudegem en Wieze,"Gijzegem, Herdersem (Aalst), Mespelare, Oudegem, Sint-Gillis-bij-Dendermonde (Dendermonde), Denderbelle, Wieze (Lebbeke)",Oost-Vlaanderen,"Aalst, Dendermonde, Lebbeke","Denderbelle, Gijzegem, Herdersem, Mespelare, Oudegem, Sint-Gillis-bij-Dendermonde, Wieze",,,"afgesneden meanders, dorpen, graslanden, kanalen (infrastructuur), kasteeldomeinen, kerken, loofbossen, ontwateringsgrachten, rivieren, sites met walgracht, sluizen, trekwegen, valleien",,,,,,,Inventarisatie Dendervallei tussen Ninove en Geraardsbergen,,2020-05-05,2021-07-19,gewijzigd,"14989, 14930",Agentschap Onroerend Erfgoed,nee
127717,Vastgesteld landschapsatlasrelict,Bellebroek en Dendermeersen tussen Oudegem en Wieze,"Gijzegem, Herdersem (Aalst), Mespelare, Oudegem, Sint-Gillis-bij-Dendermonde (Dendermonde), Denderbelle, Wieze (Lebbeke)",Oost-Vlaanderen,"Aalst, Dendermonde, Lebbeke","Denderbelle, Gijzegem, Herdersem, Mespelare, Oudegem, Sint-Gillis-bij-Dendermonde, Wieze",,,"afgesneden meanders, dorpen, graslanden, kanalen (infrastructuur), kasteeldomeinen, kerken, loofbossen, ontwateringsgrachten, rivieren, sites met walgracht, sluizen, trekwegen, valleien",,,,,,,Inventarisatie Dendervallei tussen Ninove en Geraardsbergen,,2021-07-19,,,14989,Agentschap Onroerend Erfgoed,nee
127788,Vastgesteld bouwkundig erfgoed,Villa bij jeneverstokerij,Achtermaal 16 (Aalst),Oost-Vlaanderen,Aalst,Nieuwerkerken,,,"distilleerderijen, villa's (bouwkundig erfgoed)",,,,voor WO I,,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
93411,Vastgesteld bouwkundig erfgoed,Gesloten hoeve,Achtermaal 7 (Aalst),Oost-Vlaanderen,Aalst,Nieuwerkerken,,,"boerenwoningen, gesloten hoeven",,,,19de eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
127789,Vastgesteld bouwkundig erfgoed,Rij burgerhuizen,Albert Liénartstraat 8-30 (Aalst),Oost-Vlaanderen,Aalst,Aalst,,,burgerhuizen,,,,vierde kwart 19de eeuw,,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
91143,Vastgesteld bouwkundig erfgoed,Rij burgerhuizen,Albert Liénartstraat 8-30 (Aalst),Oost-Vlaanderen,Aalst,Aalst,,,burgerhuizen,,,,vierde kwart 19de eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
7889,Beschermd monument,Onze-Lieve-Vrouw Hemelvaartkerk: sacristie en kerkhof,Alfons De Cockstraat (Aalst),Oost-Vlaanderen,Aalst,Herdersem,"4.01/41002/191.1, DO002124, OO002271",,"afsluitingen, calvariebergen, gedenktekens, grafplaten, hekken, kerkhoven, sacristieën, solitaire bomen",,,Fagus,"vierde kwart 18de eeuw, vierde kwart 20ste eeuw",,,Project beschermingsdatabank 2013-2016,,2000-11-17,,,3589,Agentschap Onroerend Erfgoed,nee
55028,Vastgesteld bouwkundig erfgoed,Parochiekerk Onze-Lieve-Vrouw-Hemelvaart,Alfons De Cockstraat (Aalst),Oost-Vlaanderen,Aalst,Herdersem,,,"afsluitingen, calvariebergen, gedenktekens, grafplaten, hekken, kerkhoven, sacristieën, solitaire bomen",,,,"vierde kwart 18de eeuw, vierde kwart 20ste eeuw",,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
127790,Vastgesteld bouwkundig erfgoed,Sacristie en kerkhof van de gesloopte Onze-Lieve-Vrouw Hemelvaartkerk,Alfons De Cockstraat (Aalst),Oost-Vlaanderen,Aalst,Herdersem,,,"afsluitingen, calvariebergen, gedenktekens, grafplaten, hekken, kerkhoven, sacristieën, solitaire bomen",,,,"vierde kwart 18de eeuw, vierde kwart 20ste eeuw",,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
8314,Beschermd cultuurhistorisch landschap,Osbroek,"Alfons Van de Maelestraat, Frans Blanckaertdreef, Kapellekensbaan, Orangeriestraat, Parklaan (Aalst)",Oost-Vlaanderen,Aalst,Aalst,"4.03/41002/107.1, DO000455, OO000136",,"depressies, graslanden, loofbossen",,,,,,,Project beschermingsdatabank 2013-2016,,1977-11-30,,,1134,Agentschap Onroerend Erfgoed,nee
57084,Vastgesteld bouwkundig erfgoed,Begijnhof,"Anna Snelstraat 3-17, Begijnhof 1-52, 53, Pontstraat 50-56, 50B (Aalst)",Oost-Vlaanderen,Aalst,Aalst,,"expo-stijl, neotraditioneel","beelden, begijnhoven, elektriciteitscabines, galerijflatgebouwen, gedenktekens, heiligenbeelden, omheiningsmuren, sociale woningen, tuinwijken, winkels",,,,"13de eeuw, interbellum, na WO II, tweede helft 19de eeuw",,"Blanckaert Antoon (Ontwerper), Coolens Victor (Ontwerper), De Bruyn Marc (Ontwerper), De Gheest Jean (Ontwerper), De Noyette Modeste (Ontwerper), De Saedeleer Etienne (Ontwerper), Elektriciteitsmaatschappij van Noord-België (Opdrachtgever), Lamberechts Frans (Ontwerper), Moens de Hase Robert (Ontwerper), Rooryck Raymond (Ontwerper), Samenwerkende Maatschappij van Goedkope Woningen voor het Gewest Aalst (Opdrachtgever), Van Herreweghe Walter (Ontwerper), Wéry Léonard Victor (Ontwerper)",Vaststelling van de inventaris bouwkundig erfgoed 2014,,2014-12-08,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
127791,Vastgesteld bouwkundig erfgoed,Sociale woonwijk Oud Begijnhof,"Anna Snelstraat 3-17, Begijnhof 1-52, 53, Pontstraat 50-56, 50B (Aalst)",Oost-Vlaanderen,Aalst,Aalst,,"expo-stijl, neotraditioneel","beelden, begijnhoven, elektriciteitscabines, galerijflatgebouwen, gedenktekens, heiligenbeelden, omheiningsmuren, sociale woningen, tuinwijken, winkels",,,,"13de eeuw, interbellum, na WO II, tweede helft 19de eeuw",,"Blanckaert Antoon (Ontwerper), Coolens Victor (Ontwerper), De Bruyn Marc (Ontwerper), De Gheest Jean (Ontwerper), De Noyette Modeste (Ontwerper), De Saedeleer Etienne (Ontwerper), Elektriciteitsmaatschappij van Noord-België (Opdrachtgever), Lamberechts Frans (Ontwerper), Moens de Hase Robert (Ontwerper), Rooryck Raymond (Ontwerper), Samenwerkende Maatschappij van Goedkope Woningen voor het Gewest Aalst (Opdrachtgever), Van Herreweghe Walter (Ontwerper), Wéry Léonard Victor (Ontwerper)",Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
8946,"Beschermd stads- of dorpsgezicht, intrinsiek",Keizersplein met aanpalende bebouwing,"Arbeidstraat, Boterstraat, Keizersplein, Korte Nieuwstraat, Nieuwstraat (Aalst)",Oost-Vlaanderen,Aalst,Aalst,"4.02/41002/110.1, DO001045, OO000626",,"bomenrijen, burgerhuizen, herenhuizen, openbare pleinen, paardenstallen, poorten (bijgebouwen), stadswoningen, tuinen",,,,"19de eeuw, vierde kwart 18de eeuw",,,Project beschermingsdatabank 2013-2016,,2000-03-14,,,11226,Agentschap Onroerend Erfgoed,nee
127792,Vastgesteld bouwkundig erfgoed,Keizersplein met deel aanpalende bebouwing,"Arbeidstraat, Boterstraat, Keizersplein, Korte Nieuwstraat, Nieuwstraat (Aalst)",Oost-Vlaanderen,Aalst,Aalst,,,"bomenrijen, burgerhuizen, herenhuizen, openbare pleinen, stadswoningen",,,,"19de eeuw, vierde kwart 18de eeuw",,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
95634,Vastgesteld bouwkundig erfgoed,Eclectisch hoekhuis,Arbeidstraat 2 (Aalst),Oost-Vlaanderen,Aalst,Aalst,,eclecticisme,herenhuizen,,,,"vierde kwart 19de eeuw, voor WO I",,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
127793,Vastgesteld bouwkundig erfgoed,Eclectisch hoekhuis,Arbeidstraat 2 (Aalst),Oost-Vlaanderen,Aalst,Aalst,,eclecticisme,burgerhuizen,,,,"vierde kwart 19de eeuw, voor WO I",,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
77227,Vastgesteld bouwkundig erfgoed,Langgestrekte hoeve,Avouéstraat 5 (Aalst),Oost-Vlaanderen,Aalst,Moorsel,,,langgestrekte hoeven,,,,vierde kwart 19de eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
127794,Vastgesteld bouwkundig erfgoed,Langgestrekte hoeve,Avouéstraat 5 (Aalst),Oost-Vlaanderen,Aalst,Moorsel,,,langgestrekte hoeven,,,,vierde kwart 19de eeuw,,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
94529,Vastgesteld bouwkundig erfgoed,Dorpswoning,Avouéstraat 9 (Aalst),Oost-Vlaanderen,Aalst,Moorsel,,,dorpswoningen,,,,vierde kwart 19de eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
127795,Vastgesteld bouwkundig erfgoed,Dorpswoning,Avouéstraat 9 (Aalst),Oost-Vlaanderen,Aalst,Moorsel,,,dorpswoningen,,,,vierde kwart 19de eeuw,,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
8214,Beschermd monument,Parochiekerk Sint-Margaretha,Baardegem-Dorp (Aalst),Oost-Vlaanderen,Aalst,Baardegem,"4.01/41002/101.1, DO000058, OO000206",romaans,parochiekerken,,,,"14de eeuw, 15de eeuw, 17de eeuw, derde kwart 17de eeuw, derde kwart 18de eeuw, eerste kwart 19de eeuw, tweede kwart 13de eeuw",,Van Malleghem Noël Albert (Ontwerper),Project beschermingsdatabank 2013-2016,,1942-07-03,,,43,Agentschap Onroerend Erfgoed,nee
52328,Vastgesteld bouwkundig erfgoed,Sint-Margrietommegang,"Baardegem-Dorp, Bieseweide, Houwelgat (Aalst)",Oost-Vlaanderen,Aalst,Baardegem,,,"betreedbare kapellen (klein erfgoed), ommegangen",,,,derde kwart 19de eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
127799,Vastgesteld bouwkundig erfgoed,Sint-Margrietommegang,"Baardegem-Dorp, Bieseweide, Houwelgat (Aalst)",Oost-Vlaanderen,Aalst,Baardegem,,,"betreedbare kapellen (klein erfgoed), ommegangen",,,,"derde kwart 19de eeuw, tweede kwart 19de eeuw",,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
127800,Vastgesteld bouwkundig erfgoed,Orgels kerk Sint-Margriet,Baardegem-Dorp (Aalst),Oost-Vlaanderen,Aalst,Baardegem,,,orgels,,,,"eerste helft 20ste eeuw, eerste kwart 19de eeuw, vierde kwart 18de eeuw",,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
65791,Vastgesteld bouwkundig erfgoed,"Gesloten hoeve, thans twee woningen",Baardegem-Dorp 23 (Aalst),Oost-Vlaanderen,Aalst,Baardegem,,,"boerenwoningen, gesloten hoeven",,,,derde kwart 19de eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
127796,Vastgesteld bouwkundig erfgoed,Gesloten hoeve,Baardegem-Dorp 23 (Aalst),Oost-Vlaanderen,Aalst,Baardegem,,,"boerenwoningen, gesloten hoeven",,,,derde kwart 19de eeuw,,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
66173,Vastgesteld bouwkundig erfgoed,Parochiekerk Sint-Margaretha,Baardegem-Dorp 43A (Aalst),Oost-Vlaanderen,Aalst,Baardegem,,romaans,"kerkhoven, parochiekerken",,,,"14de eeuw, 15de eeuw, 17de eeuw, derde kwart 17de eeuw, derde kwart 18de eeuw, eerste kwart 19de eeuw, tweede kwart 13de eeuw",,Van Malleghem Noël Albert (Ontwerper),"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
127797,Vastgesteld bouwkundig erfgoed,Parochiekerk Sint-Margaretha,Baardegem-Dorp 43A (Aalst),Oost-Vlaanderen,Aalst,Baardegem,,romaans,"kerkhoven, parochiekerken",,,,"14de eeuw, 15de eeuw, 17de eeuw, derde kwart 17de eeuw, derde kwart 18de eeuw, eerste kwart 19de eeuw, tweede kwart 13de eeuw",,Van Malleghem Noël Albert (Ontwerper),Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
7938,Beschermd monument,Pastorie Sint-Margarethaparochie,Baardegem-Dorp 48 (Aalst),Oost-Vlaanderen,Aalst,Baardegem,"4.01/41002/202.1, DO002213, OO002660",,"hekken, hekpijlers, omheiningsmuren, pastorieën, tuinen",,,,derde kwart 18de eeuw,,,Project beschermingsdatabank 2013-2016,,2003-01-27,,,4003,Agentschap Onroerend Erfgoed,nee
56074,Vastgesteld bouwkundig erfgoed,Pastorie,Baardegem-Dorp 48 (Aalst),Oost-Vlaanderen,Aalst,Baardegem,,,"hekken, hekpijlers, omheiningsmuren, pastorieën, tuinen",,,,derde kwart 18de eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
127798,Vastgesteld bouwkundig erfgoed,Pastorie Sint-Margarethaparochie met tuin,Baardegem-Dorp 48 (Aalst),Oost-Vlaanderen,Aalst,Baardegem,,,"hekken, hekpijlers, omheiningsmuren, pastorietuinen, pastorieën",,,Fagus sylvatica 'Pendula',derde kwart 18de eeuw,,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
97204,Vastgesteld bouwkundig erfgoed,Semi-gesloten hoeve Hof ter Linde,"Baardegem-Dorp 52, 52A-C (Aalst)",Oost-Vlaanderen,Aalst,Baardegem,,,"boerenwoningen, hoeven, mestvaalten, poorten (bijgebouwen), schuren, stallen, wagenhuizen, welkomstbomen",,,,eerste kwart 19de eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
8327,Beschermd monument,Begijnhofkerk Sint-Catharina,Begijnhof (Aalst),Oost-Vlaanderen,Aalst,Aalst,"4.01/41002/111.1, DO000333, OO000430",classicisme,begijnhofkerken,,,,vierde kwart 18de eeuw,,De Staercke Jan (Ontwerper),Project beschermingsdatabank 2013-2016,,1973-05-04,,,643,Agentschap Onroerend Erfgoed,nee
8869,Beschermd monument,Begijnhof: kapel Sint-Antonius van Padua,Begijnhof (Aalst),Oost-Vlaanderen,Aalst,Aalst,"4.01/41002/164.1, DO001045, OO000618",neobarok,kapellen (gebouwen en structuren),,,,derde kwart 19de eeuw,,,Project beschermingsdatabank 2013-2016,,1997-10-23,,,3236,Agentschap Onroerend Erfgoed,nee
60234,Vastgesteld bouwkundig erfgoed,Kapel Sint-Antonius van Padua,Begijnhof (Aalst),Oost-Vlaanderen,Aalst,Aalst,,neobarok,betreedbare kapellen (klein erfgoed),,,,derde kwart 19de eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
66284,Vastgesteld bouwkundig erfgoed,Sint-Catharinakerk van het begijnhof,Begijnhof (Aalst),Oost-Vlaanderen,Aalst,Aalst,,classicisme,begijnhofkerken,,,,vierde kwart 18de eeuw,,De Staercke Jan (Ontwerper),"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
127804,Vastgesteld bouwkundig erfgoed,Kapel Sint-Antonius van Padua,Begijnhof (Aalst),Oost-Vlaanderen,Aalst,Aalst,,neobarok,betreedbare kapellen (klein erfgoed),,,,derde kwart 19de eeuw,,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
68454,Vastgesteld bouwkundig erfgoed,Neotraditioneel gebouw,Begijnhof 1 (Aalst),Oost-Vlaanderen,Aalst,Aalst,,neotraditioneel,herenhuizen,,,,vierde kwart 19de eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
127801,Vastgesteld bouwkundig erfgoed,Herenhuis van 1878,Begijnhof 1 (Aalst),Oost-Vlaanderen,Aalst,Aalst,,neotraditioneel,herenhuizen,,,,vierde kwart 19de eeuw,,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
127802,Vastgesteld bouwkundig erfgoed,Begijnhofkerk Sint-Catharina,Begijnhof 40A (Aalst),Oost-Vlaanderen,Aalst,Aalst,,classicisme,begijnhofkerken,,,,vierde kwart 18de eeuw,,De Staercke Jan (Ontwerper),Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
127803,Vastgesteld bouwkundig erfgoed,Twee neotraditionele huizen,Begijnhof 41-42 (Aalst),Oost-Vlaanderen,Aalst,Aalst,,neotraditioneel,stadswoningen,,,,na WO II,,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
7993,Beschermd monument,Pastorie Sint-Martinusparochie,Bergsken 1 (Aalst),Oost-Vlaanderen,Aalst,Moorsel,"4.01/41002/201.1, DO002213, OO002662",,"betreedbare kapellen (klein erfgoed), hekken, omheiningsmuren, pastorietuinen, pastorieën, verenigingsgebouwen",,,,"19de eeuw, tweede helft 18de eeuw",,,Project beschermingsdatabank 2013-2016,,2003-01-27,,,4003,Agentschap Onroerend Erfgoed,nee
70457,Vastgesteld bouwkundig erfgoed,Pastorie,"Bergsken 1, 1A (Aalst)",Oost-Vlaanderen,Aalst,Moorsel,,,"betreedbare kapellen (klein erfgoed), hekken, omheiningsmuren, pastorietuinen, pastorieën, verenigingsgebouwen",,,,"19de eeuw, tweede helft 18de eeuw",,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
127805,Vastgesteld bouwkundig erfgoed,Pastorie Sint-Martinusparochie met tuin,"Bergsken 1, 1A (Aalst)",Oost-Vlaanderen,Aalst,Moorsel,,,"betreedbare kapellen (klein erfgoed), hekken, omheiningsmuren, pastorietuinen, pastorieën, verenigingsgebouwen",,,,"19de eeuw, tweede helft 18de eeuw",,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
